geneId	total	isoform_def	isoform_undef
Tmem39a	27	18	9
S100a6	39	35	4
Lin7a	69	39	30
Lin7b	23	12	11
Lin7c	464	216	248
Lrfn2	14	3	11
Lrfn3	44	3	41
Lrfn4	86	28	58
Lrfn5	304	253	51
Lrfn1	79	26	53
Rbm8a2	19	19	0
Lyplal1	58	53	5
Dnm1l	226	3	223
Urod	262	190	72
Scrt1	119	6	113
Atp7b	2	0	2
Syt11	1310	189	1121
Syt12	1	1	0
Syt10	1	0	1
Ece1	14	0	14
Ece2	141	1	140
Atp7a	79	3	76
Defb42	7	4	3
Pcca	68	32	36
Pccb	84	41	43
Syt15	1	0	1
Syt16	173	41	132
Syt13	3	1	2
Syt14	47	1	46
Syt17	14	12	2
Nynrin	28	0	28
Sh3kbp1	220	7	213
Cd276	76	9	67
Slc24a5	254	0	254
Top1	4365	62	4303
Atp5b	6443	5571	872
Slc24a4	1	0	1
Scrn1	572	374	198
Slc24a3	8	0	8
Atp5d	3382	3183	199
Scrn2	74	42	32
Slc24a2	10	0	10
Scrn3	19	10	9
Atp5e	2763	2724	39
Unc93b1	12	5	7
Ppil6	4	2	2
Gtf2ird1	134	13	121
Cd247	5	1	4
Ppil4	535	85	450
Cd248	3	3	0
Ppil3	292	180	112
Mtfr2	3	3	0
Mtfr1	94	49	45
Atp5s	39	12	27
Rars2	102	45	57
Ppil2	512	290	222
Churc1	30	1	29
Ppil1	571	527	44
Gtf2ird2	56	28	28
Atp5j	4806	1937	2869
Atp5k	74	69	5
Atp5h	4158	3822	336
Atp5o	3723	3030	693
Sez6l2	172	29	143
Atp5l	4779	4635	144
Cd24a	10964	9652	1312
Trove2	293	71	222
Sparcl1	140	21	119
Mtfp1	39	35	4
Sh2d1b1	1	0	1
Pros1	4	4	0
Tprkb	266	202	64
Sez6l	59	0	59
Lima1	300	129	171
Tmem147os	6	1	5
Pcdhb2	1	1	0
Eci1	128	101	27
Eci2	688	410	278
Pcdhb8	9	9	0
Pcdhb7	56	55	1
Pcdhb9	6	5	1
Pcdhb4	8	7	1
Pcdhb3	9	9	0
Rabac1	1408	1370	38
Pcdhb6	2	2	0
Pcdhb5	11	11	0
Atp4a	5	0	5
Fn3krp	18	5	13
Gin1	148	134	14
Ech1	441	383	58
Pcdha9	6	0	6
Pcdha3	1	0	1
Pcdha2	1	0	1
Pcdha5	5	0	5
Ythdf1	151	56	95
Ythdf2	680	466	214
Pnmal1	104	28	76
Ythdf3	104	30	74
Rin3	2	0	2
Pnmal2	318	314	4
Rin1	3	0	3
Rin2	11	0	11
Rilp	1	0	1
Arhgef7	306	12	294
Arhgef6	9	2	7
Arhgef4	67	46	21
Rasa2	88	41	47
Rasa1	261	23	238
Arhgef3	3	0	3
Pycr2	303	232	71
Arhgef2	410	86	324
Rasa4	5	2	3
Pycr1	127	49	78
Arhgef1	128	10	118
Rasa3	51	7	44
Tmem30b	1	1	0
Tmem30a	313	147	166
Cd200	527	338	189
Arhgef9	127	7	120
Crybg3	2	0	2
Ehbp1l1	18	0	18
Pck2	52	37	15
Slc11a1	2	0	2
Slc11a2	78	11	67
Tomm70a	327	165	162
Gm10036	104	100	4
Rinl	3	2	1
Ugt8a	5	2	3
Gtpbp8	110	58	52
Gtpbp6	244	90	154
Gtpbp4	509	73	436
Gtpbp3	69	30	39
Gtpbp2	330	95	235
Gtpbp1	65	10	55
Ecm1	2	0	2
Ecm2	2	0	2
Selenbp1	38	28	10
Apbb1	819	580	239
Apbb2	380	220	160
Leprotl1	419	354	65
Cyb561	42	16	26
Pcm1	625	3	622
Sltm	1181	49	1132
Prox1	84	9	75
Prox2	2	2	0
Git1	134	1	133
Gipr	61	15	46
Zfr	585	101	484
Vgll2	1	0	1
Zfx	100	7	93
Vgll3	4	2	2
Vgll4	427	361	66
Tox4	368	42	326
Tmem38b	32	17	15
Tox3	317	7	310
Tox2	42	6	36
Enoph1	192	114	78
Hltf	103	25	78
Tmem38a	71	24	47
Lyar	558	159	399
Slu7	450	90	360
Nckipsd	34	1	33
Colgalt1	269	114	155
Hmgcll1	21	6	15
Kcnq1ot1	979	952	27
Slx4	36	2	34
Colgalt2	2	0	2
Limd1	87	27	60
Limd2	1002	692	310
Git2	239	206	33
Apba1	31	0	31
Apba2	861	86	775
Apba3	38	20	18
Rit1	182	130	52
Rit2	21	14	7
Pclo	142	0	142
Cdkn1a	85	62	23
Cdkn1b	359	308	51
Cdkn1c	1166	745	421
Prpf4	157	73	84
Mapk9	103	28	75
Ube2u	1	0	1
Ube2t	102	76	26
Prpf6	227	26	201
Mapk7	306	51	255
Ube2s	2631	2497	134
Mapk8	407	343	64
Ube2w	345	177	168
Prpf3	118	37	81
Mapk1	480	281	199
Ube2m	321	236	85
Zfp672	87	76	11
Ube2k	1060	928	132
Plxnb1	114	0	114
Mapk6	145	21	124
Mapk3	366	270	96
Ube2o	195	1	194
Mapk4	14	0	14
Plxnb2	213	28	185
Ube2n	1773	1623	150
Ube2c	1055	778	277
Ube2b	1422	1140	282
Ube2i	1739	1497	242
Ube2h	164	18	146
Ube2f	379	300	79
Zfp677	7	5	2
Cdkn2b	7	6	1
Tarbp2	330	134	196
Ube2a	414	383	31
Cdkn2c	140	125	15
Cdkn2d	511	462	49
Pcna	722	661	61
Tescl	1	1	0
Nosip	192	131	61
Gm10093	84	80	4
Plxna4	383	367	16
Zfp661	18	7	11
Sult4a1	288	227	61
Plxna3	142	11	131
Zfp663	25	12	13
Plxna2	609	478	131
Plxna1	97	0	97
Pcnp	405	246	159
Zfp668	203	56	147
Pcp4	1	0	1
Ube3c	190	104	86
Zfp664	366	303	63
Zfp667	68	49	19
Cep350	68	18	50
Pcnx	73	61	12
Ube2z	134	41	93
Prpf8	199	0	199
Ube3b	94	3	91
Pcnt	94	6	88
Ube3a	1796	724	1072
Prph2	1	0	1
Cotl1	2041	1814	227
Zfp652	155	2	153
Zfp651	43	4	39
Zfp658	46	25	21
Micall2	7	0	7
Zfp653	35	8	27
Zfp655	90	62	28
Micall1	33	2	31
Ect2	46	19	27
Efnb1	534	188	346
Efnb2	342	308	34
Efnb3	272	61	211
Usb1	87	61	26
Serac1	9	0	9
Zfp641	4	1	3
Plxnc1	33	0	33
Zfp647	1	0	1
Zfp646	163	112	51
Plxnd1	12	3	9
Skida1	59	1	58
Zfp644	693	522	171
Efna4	169	149	20
Efna5	28	0	28
Srcin1	203	0	203
Efna1	7	4	3
Use1	1362	41	1321
Efna2	118	74	44
Efna3	211	164	47
Pycrl	485	407	78
Lyl1	2	1	1
Zp3	1	0	1
Gm10053	1241	1238	3
Stk32c	63	44	19
Stk32a	3	2	1
Stk32b	68	21	47
Tpbg	46	30	16
Zfp692	63	16	47
Zfp691	1	0	1
Zfp697	107	42	65
Qpctl	65	34	31
Aktip	349	295	54
Lysmd4	118	40	78
Lysmd3	89	56	33
Mcoln1	41	25	16
Lysmd2	154	147	7
Mcoln2	1	1	0
Lysmd1	80	58	22
Rasd1	5	2	3
Usf1	221	175	46
Usf2	284	73	211
Usf3	31	14	17
Rasd2	1	1	0
Gm10073	606	599	7
Pctp	1	0	1
Zfp687	106	1	105
Limk1	169	45	124
Zfp689	82	31	51
Limk2	128	57	71
Zfp688	140	47	93
Ciart	25	10	15
RP23-191I16.3	1	0	1
Smc6	860	76	784
Smc5	167	47	120
Smc4	905	11	894
Smc3	1473	17	1456
Smc2	660	3	657
Gja1	45	43	2
Hmbs	159	133	26
Gja4	6	6	0
Ghitm	437	310	127
Snupn	74	43	31
Cd2ap	35	0	35
Fam210b	674	544	130
Fam210a	47	23	24
Tph2	1	0	1
Tph1	3	0	3
Prrt4	12	1	11
Gjc1	145	91	54
Prrt1	39	16	23
Gjc3	1	1	0
Prrt3	12	6	6
Mettl2	159	50	109
Mettl3	235	157	78
Cited4	6	6	0
Cited1	22	20	2
Mettl1	279	197	82
Cited2	1036	1019	17
Higd1a	860	764	96
Higd1b	30	29	1
Pelp1	216	21	195
Fam213a	339	213	126
Fam212b	40	3	37
Tdrkh	208	146	62
Fam212a	24	18	6
Higd2a	1248	1191	57
Smg1	129	86	43
Tcof1	284	0	284
Peli1	852	349	503
Smg9	166	65	101
Smg8	43	26	17
Smg7	91	1	90
Smg6	292	5	287
Smg5	183	56	127
Gpr137b-ps	61	16	45
Sdr42e1	2	1	1
Tpi1	1647	1600	47
Mettl6	147	118	29
Mettl4	8	0	8
Mettl5	171	153	18
Mettl8	77	29	48
Mettl9	1851	1656	195
Gjd2	14	7	7
Gucy2e	2	0	2
Peli2	64	22	42
Peli3	19	7	12
Ccsap	73	44	29
Ovca2	6	0	6
Gucy2g	1	0	1
Vma21	314	254	60
Uso1	139	9	130
Ppfia3	66	23	43
Ppfia2	315	7	308
Ppfia4	24	5	19
Ppfia1	77	33	44
Fgd2	8	2	6
Fgd1	80	10	70
Fgd4	185	20	165
Fgd3	15	0	15
Fgd6	1	0	1
Tm4sf1	16	13	3
Fgd5	10	1	9
Usp1	428	68	360
Sh3bgr	5	3	2
Tpk1	11	3	8
Eps15l1	133	4	129
Lyst	22	13	9
Map3k15	3	0	3
Zyx	86	15	71
Map3k10	114	39	75
Map3k11	18	0	18
Map3k12	163	25	138
Map3k13	4	0	4
Map3k14	13	2	11
Ipmk	69	28	41
Commd10	177	128	49
Ipo7	217	106	111
Ipo4	187	37	150
Edc3	168	87	81
Ipo5	308	53	255
Fgf3	13	11	2
Edc4	95	8	87
Fgf5	4	0	4
Ipo8	56	27	29
Ipo9	162	26	136
Fgf7	3	1	2
Fgf9	35	30	5
Nicn1	601	377	224
Nova2	269	3	266
Nova1	21	1	20
Frmd8	48	24	24
Gpank1	222	189	33
Ftsj1	228	112	116
Frmd6	18	1	17
Ftsj2	104	88	16
Frmd5	181	0	181
Ftsj3	183	45	138
Frmd3	90	42	48
Akap10	24	2	22
Tpm4	547	345	202
Akap11	210	24	186
Tpm3	1370	887	483
Akap12	72	0	72
Tpm2	58	43	15
Akap13	53	33	20
Tpm1	429	180	249
Usp2	17	5	12
Fam219a	163	8	155
Usp3	447	164	283
Usp4	260	136	124
Usp5	299	143	156
Fam219b	119	87	32
Txlnb	2	0	2
Ankzf1	108	23	85
Txlna	262	102	160
Usp7	165	9	156
Usp8	110	7	103
Mageh1	671	667	4
Carns1	14	0	14
Lyz2	16	14	2
Dab1	924	229	695
Qsox2	54	5	49
Dab2	8	3	5
Qsox1	115	101	14
Exosc10	199	32	167
Phf20l1	437	24	413
Pdcl	281	201	80
Smn1	394	305	89
Tpmt	75	29	46
1600014C23Rik	1	1	0
Hapln1	1	0	1
Hapln3	9	5	4
Ndufv2	1637	1412	225
Hapln4	1	1	0
Ndufv1	913	781	132
Ndufv3	1517	1362	155
Tpp2	267	54	213
Tpp1	59	2	57
Rqcd1	117	33	84
Dad1	1736	1702	34
Pdilt	1	0	1
Maged2	938	555	383
Fam214b	339	8	331
Fam214a	37	1	36
Fam213b	132	116	16
Magee1	218	214	4
Magee2	12	12	0
Ndufs1	276	173	103
Ndufs3	1289	1207	82
Ndufs2	1232	1087	145
Ndufs5	2498	2458	40
Ndufs4	1999	1927	72
Ndufs7	1252	978	274
Ndufs6	1832	1770	62
Ddost	569	466	103
Ndufs8	679	56	623
Ippk	36	17	19
Olfm3	3	1	2
Olfm1	1008	663	345
Qtrt1	139	86	53
Hmmr	161	28	133
Edf1	2787	2567	220
Edil3	222	101	121
Cd3eap	284	238	46
Neurl1b	57	1	56
Neurl1a	6	0	6
Tbc1d10b	88	31	57
Tbc1d10a	81	65	16
Bckdhb	151	119	32
Fggy	13	4	9
Maged1	2911	1969	942
Bckdha	274	215	59
Tppp	12	0	12
Ubfd1	282	150	132
Smox	191	127	64
Fgl2	4	1	3
Fgl1	2	0	2
Fam216b	1	0	1
Fam216a	547	468	79
Prrx1	28	15	13
Prrx2	10	8	2
Slc3a2	753	365	388
Tmlhe	2	0	2
Top1mt	47	34	13
Yme1l1	212	33	179
Luc7l3	2057	100	1957
Luc7l2	1644	275	1369
Fam217b	30	9	21
Calr4	1	0	1
Stard3nl	507	419	88
Calr3	4	2	2
Tpt1	27680	26339	1341
Atox1	1177	1061	116
Tprn	47	40	7
Pdhx	177	128	49
Nup205	40	10	30
Akap8l	335	45	290
Pdk4	1	0	1
Pdk3	93	76	17
Tspan11	38	13	25
Pdk2	50	36	14
Tspan12	39	23	16
Pdk1	99	15	84
Barx2	3	0	3
Dag1	194	14	180
Pdhb	466	405	61
Nxpe2	1	1	0
Nxpe4	6	0	6
Nxpe3	21	0	21
Cct6b	4	0	4
Hsd17b7	73	27	46
Mettl21c	4	0	4
Hsd17b4	247	113	134
Gm16702	7	6	1
Calm3	3445	2709	736
Cd320	238	223	15
Calm2	6127	5092	1035
Calm1	12286	10388	1898
Smtn	18	4	14
Mettl21a	67	61	6
Mettl21b	1	0	1
Tspan31	379	280	99
Tspan32	1	1	0
Tspan33	16	6	10
Tspan13	1687	1337	350
Tspan14	121	34	87
Tspan15	21	20	1
Twistnb	381	342	39
Tspan17	42	26	16
Tspan18	69	34	35
Caln1	46	28	18
Smu1	529	429	100
Tpx2	351	54	297
Nup214	111	19	92
Gpaa1	244	133	111
Nup210	37	21	16
Dclk2	291	43	248
Dclk3	2	0	2
Dclk1	1204	1042	162
Hmx3	1	0	1
Cd302	7	6	1
C2cd2	18	5	13
C2cd3	94	48	46
C2cd5	139	77	62
Tsnaxip1	1	0	1
Edn1	2	0	2
Rbpms2	7	5	2
Mccc1os	1	0	1
Vwa8	10	0	10
Rtn4r	61	39	22
Magel2	7	7	0
Brcc3	147	65	82
Vwa1	16	7	9
Arih1	127	16	111
Arih2	97	51	46
Dync2h1	73	0	73
Txlng	189	8	181
B9d1	292	234	58
B9d2	207	196	11
Pdp1	112	30	82
Akr1b10	26	24	2
Brca2	50	18	32
Pdp2	54	1	53
Inpp1	111	75	36
Brca1	44	0	44
Vwc2	5	3	2
F2rl1	2	0	2
F2rl2	1	0	1
Dap3	777	480	297
Khsrp	41	1	40
Derl3	6	6	0
Derl2	166	109	57
Derl1	180	85	95
Azi2	251	95	156
Ralgps2	509	206	303
Ralgps1	309	117	192
Masp1	2	1	1
H2-Ke6	307	172	135
Masp2	1	0	1
Hspbap1	43	33	10
Pdpr	15	0	15
Lipo1	18	9	9
Pdpn	103	70	33
RP23-332G12.1	1	0	1
Arid2	192	1	191
Calca	4	4	0
Rap1gds1	128	43	85
Jade1	107	16	91
Jade2	2	0	2
Jade3	24	2	22
Nelfcd	172	127	45
Lzic	175	119	56
Ralgds	237	28	209
Xrcc6	102	67	35
Xrcc3	3	0	3
Xrcc2	27	16	11
Xrcc5	149	63	86
Xrcc4	84	52	32
Xrcc1	320	242	78
Ddrgk1	421	305	116
Kndc1	4	1	3
Iqca	1	0	1
Ndufc1	1815	1543	272
Atoh8	5	2	3
Ndufc2	3352	3307	45
Iqce	52	5	47
Iqcc	78	32	46
Iqcd	8	1	7
Nxph1	199	2	197
Iqcj	52	41	11
Iqcg	11	6	5
Lipt1	21	13	8
Lipt2	82	67	15
Nxph4	22	11	11
Iqck	10	8	2
Nxph3	33	19	14
Nxph2	35	23	12
Mastl	28	7	21
Cald1	563	176	387
Slc50a1	182	110	72
Gm16712	1	1	0
Zar1	3	3	0
Kidins220	484	2	482
Hsdl1	318	194	124
Hsdl2	123	72	51
Mlst8	74	10	64
Hspbp1	381	236	145
Dars	389	220	169
Aurka	166	113	53
Aurkb	118	99	19
Cd1d1	103	41	62
Ndufa1	672	642	30
Ndufa3	350	158	192
Ndufa2	2233	2006	227
Ndufa5	1235	929	306
Cpxm1	27	17	10
Ndufa4	5348	5192	156
Ndufa7	2549	2345	204
Ndufa6	1469	1450	19
Igfbpl1	9840	9073	767
Ndufa9	689	612	77
Ndufa8	1847	1799	48
Cpxm2	9	4	5
Mast3	137	0	137
Mast4	42	39	3
Mast1	93	3	90
Mast2	204	4	200
Cdc42se1	281	184	97
Calb1	75	61	14
Cdc42se2	526	332	194
Ppme1	360	107	253
Calb2	302	281	21
Ndufb2	28	2	26
Ndufb4	1603	1586	17
Ndufb3	1239	1103	136
Ndufb6	1637	1607	30
Ndufb5	2571	2449	122
Ndufb8	35	0	35
Ndufb7	2099	2087	12
Ndufb9	3344	3231	113
Pax6os1	1	0	1
Cyth2	1681	1513	168
Cyth3	136	123	13
Cyth4	3	1	2
Heatr5b	17	0	17
Heatr5a	9	8	1
Pdyn	3	2	1
Hoxc9	2	0	2
Cyth1	18	4	14
Fam221b	3	0	3
Fam221a	31	25	6
Fzd10	4	4	0
Vsig10l	6	0	6
Pard6b	21	3	18
Cand1	195	29	166
Lsm10	312	266	46
Ss18l1	264	18	246
Pard6a	343	294	49
Lsm11	102	47	55
Pdxk	28	11	17
Lsm12	701	619	82
Cand2	58	1	57
RP23-218E6.1	1	1	0
Tnni3	2	1	1
Tnni2	1	0	1
Lins1	51	18	33
Snd1	147	54	93
Fam222a	42	21	21
Fam222b	105	27	78
Zc3h7b	242	2	240
Cntfr	175	47	128
Zc3h7a	130	27	103
Pard6g	255	162	93
Sncb	224	197	27
Glud1	528	294	234
Oaz1	7224	31	7193
Oaz3	1	1	0
Elane	1	0	1
Oaz2	1084	3	1081
Snf8	768	657	111
Rreb1	5	0	5
Daxx	335	219	116
Mthfs	33	1	32
Mthfr	19	0	19
Ptchd1	5	0	5
Ptchd2	18	0	18
Asna1	526	456	70
Nxnl2	3	3	0
Ptchd4	26	1	25
Batf3	15	15	0
Syndig1l	15	11	4
Batf2	1	1	0
Eea1	175	0	175
Tomm40	802	734	68
Tnnc1	3	0	3
Spire2	19	6	13
Golga7b	114	80	34
Spire1	117	0	117
Hsbp1	3019	2877	142
Ahnak	4	0	4
Cntd1	2	1	1
Sytl1	2	0	2
Tomm34	267	211	56
Sytl4	1	0	1
Sytl5	3	0	3
Sytl3	1	0	1
Fhod1	1	0	1
Fhod3	87	0	87
Caskin1	40	0	40
Caskin2	17	1	16
Exosc9	277	161	116
Exosc8	520	346	174
Exosc5	248	223	25
Exosc4	639	604	35
Exosc7	439	381	58
Trip12	185	80	105
Exosc1	325	224	101
Trip13	55	32	23
Utp3	653	651	2
Trip10	17	10	7
Exosc3	141	135	6
Trip11	147	16	131
Exosc2	131	94	37
Utp6	121	42	79
Fam220a	962	954	8
Adat1	51	21	30
Adat2	35	33	2
Adat3	12	0	12
Gnpda1	74	47	27
Adap2	3	0	3
Ctnnbl1	457	248	209
Plcxd3	62	48	14
Gnpda2	167	131	36
Ctdp1	68	14	54
Utrn	17	6	11
Sap30	710	659	51
Zc3h10	103	54	49
Fam189a2	5	0	5
Fam189a1	8	1	7
H3f3aos	8	8	0
Rtkn2	31	14	17
Tubd1	45	35	10
Plcxd2	51	1	50
Pef1	270	216	54
Zc3h18	230	34	196
Tomm22	1772	1714	58
Zc3h15	1415	477	938
Zc3h14	312	149	163
Tomm20	2495	2335	160
Zc3h13	812	0	812
Pecr	37	22	15
Tubb5	35711	32123	3588
Tubb6	8	6	2
Tubb3	18399	16245	2154
Nipsnap3b	538	493	45
Eef2	10769	6522	4247
Arl8b	295	117	178
Arl8a	872	569	303
Hnmt	7	5	2
Tcp11	11	4	7
Dnmt1	334	7	327
Adap1	23	6	17
Arl5c	4	1	3
Hist2h2aa1	192	192	0
Arl5b	201	192	9
Fhl1	224	87	137
Marc2	325	296	29
Fhl2	47	37	10
Fhl4	8	4	4
Daglb	60	31	29
Dbf4	140	95	45
Arl5a	129	32	97
Hist2h2aa2	191	190	1
Snph	19	3	16
Endod1	4	1	3
Gm1141	1	0	1
Peg3	210	28	182
Adam4	1	1	0
Adam9	13	3	10
Adam8	9	0	9
Fhit	7	0	7
Tbc1d22a	55	16	39
Fam227a	37	6	31
Tpd52l1	29	11	18
Tpd52l2	499	265	234
Tbc1d22b	107	0	107
Zbbx	3	0	3
Dagla	5	0	5
Slc7a6os	167	91	76
Ppm1b	194	74	120
Ppm1a	202	148	54
Scnn1a	1	0	1
RP24-259P13.2	2	1	1
Fam228b	18	2	16
Snrk	295	52	243
Gm2a	122	80	42
Elac1	24	9	15
Sap18	1813	1344	469
Elac2	108	57	51
Efr3b	73	0	73
Arl4a	341	300	41
Arl4d	379	290	89
Efr3a	108	21	87
Arl4c	478	474	4
Chadl	73	59	14
Tagln2	131	100	31
Brms1l	55	24	31
Tagln3	3293	3127	166
Slc16a13	34	10	24
Fam229b	126	77	49
Slc16a14	6	0	6
Fam229a	1	0	1
Slc16a11	2	0	2
Agtpbp1	116	24	92
Slc16a10	1	0	1
Ppm1n	1	0	1
Ppm1m	38	27	11
Ppm1l	229	215	14
Iqub	1	0	1
Ppm1g	898	771	127
Ppm1f	40	5	35
Ppm1e	93	5	88
Ppm1d	179	129	50
Ppm1k	33	1	32
Ppm1j	4	2	2
Ppm1h	8	3	5
Epm2aip1	151	146	5
Col18a1	9	0	9
Akr1c19	49	35	14
Mir17hg	8	0	8
Slc4a2	23	6	17
Slc4a1	2	2	0
Slc4a4	67	1	66
Slc4a3	136	5	131
Slc4a8	53	12	41
Slc4a7	119	29	90
Prrc1	67	27	40
Marf1	33	0	33
Focad	50	1	49
Akr1c13	6	5	1
Dhrs7b	182	95	87
Chac1	9	8	1
Chac2	52	51	1
Pla1a	2	2	0
Snx4	214	115	99
Snx3	1198	1106	92
Arl11	1	1	0
Snx2	260	150	110
Snx1	191	135	56
Arl10	65	34	31
Arl15	36	6	30
Mapk1ip1	162	107	55
Pemt	20	10	10
Cideb	1	0	1
Snx9	9	2	7
Cidea	3	2	1
Triobp	99	22	77
Snx8	49	29	20
Snx7	40	21	19
Snx6	745	206	539
Snx5	220	144	76
Arl16	198	137	61
Cox8a	4742	4638	104
Snw1	1147	436	711
Cox8c	1	0	1
Ppip5k1	95	5	90
Ppip5k2	147	90	57
Pelo	201	180	21
Tnnt3	1	0	1
Dbn1	3040	1845	1195
Tnnt1	5	0	5
Camkv	159	70	89
Mark3	334	37	297
Mark4	212	11	201
Mark1	116	2	114
Adad2	1	1	0
Nudt22	78	60	18
Mark2	219	25	194
Nudt21	1294	1158	136
Cox7b	2602	2472	130
Tubg2	113	88	25
Cox7c	4477	4139	338
Tubg1	537	438	99
Uchl3	1221	2	1219
Uchl4	59	54	5
Uchl5	314	181	133
Nudt13	70	19	51
Nudt12	4	0	4
Nudt15	1	0	1
5930422O12Rik	1	1	0
Nudt14	178	160	18
Nudt17	9	5	4
Nudt16	194	187	7
Nudt19	591	570	21
Nudt18	122	93	29
Nudt11	118	90	28
Nudt10	146	126	20
Penk	13	9	4
Kxd1	396	220	176
Laptm5	28	5	23
Cox6c	4251	4166	85
Raver2	12	4	8
Camk4	72	16	56
Raver1	145	32	113
Camk1	369	304	65
Pes1	207	97	110
Tube1	25	10	15
Cox5a	5651	5486	165
Cox5b	3435	3183	252
Runx1	6	0	6
Runx2	1	0	1
Uchl1	5602	2047	3555
Pepd	179	135	44
Per2	17	0	17
Per1	58	0	58
Cdc123	731	378	353
Per3	19	0	19
Dbnl	688	513	175
Lrig1	11	0	11
Lrig2	53	2	51
Lrig3	3	1	2
R3hcc1l	47	12	35
Cep104	96	6	90
Pdia3	663	420	243
Sh3d19	32	17	15
Oprl1	70	28	42
Pdia6	1519	1193	326
Pdia4	83	41	42
Pdia5	16	12	4
Lrif1	130	85	45
Cmpk2	23	13	10
Cmpk1	593	513	80
Cep112	59	0	59
Perp	13	5	8
Oprm1	2	0	2
Dbr1	92	53	39
Dhrs11	2	1	1
Dhrs13	161	116	45
Cchcr1	37	7	30
Pi4kb	12	7	5
Pi4ka	116	22	94
Cox20	874	574	300
Cep126	2	0	2
Cep120	80	4	76
Glt8d2	7	2	5
Glt8d1	127	58	69
Nalcn	12	8	4
Cep128	25	1	24
Cdc14b	12	9	3
Cdc14a	67	59	8
Tdrd1	1	0	1
Cox11	160	131	29
Cox14	1350	1294	56
Cox10	137	90	47
Cox19	853	659	194
Cep135	21	0	21
Cox15	20	12	8
Cox16	18	1	17
Cox17	9	0	9
Cep131	100	28	72
Cox18	108	93	15
Tdrd9	1	0	1
Basp1	5631	3466	2165
Tdrd7	13	2	11
Tdrd3	42	5	37
Pou6f2	12	7	5
Naaladl2	2	0	2
Pou6f1	132	8	124
Prrg3	61	2	59
Prrg1	19	6	13
Prrg2	59	14	45
Cep162	68	11	57
Pex2	207	176	31
Pex1	72	19	53
Gsk3b	3089	975	2114
Notch4	58	23	35
Pex7	77	73	4
Gsk3a	156	42	114
Irf3	224	161	63
Notch1	174	0	174
Pex3	86	54	32
Notch2	2	0	2
Irf1	12	3	9
Desi2	417	365	52
Pex6	146	89	57
Mars2	34	34	0
Irf2	43	11	32
Notch3	29	0	29
Cep152	12	0	12
Pex5	180	92	88
Desi1	276	168	108
Irf7	2	1	1
Irf8	8	5	3
Irf5	3	2	1
Irf9	18	1	17
Mgat5b	163	9	154
Mat2a	1312	1159	153
Dmrtb1	39	37	2
Cep170	657	303	354
Irgq	159	15	144
Cep164	303	7	296
Mat2b	267	159	108
Pard3b	24	0	24
Ssbp4	373	47	326
Mgat4c	54	37	17
Ssbp3	697	219	478
Dmrta2	170	74	96
Ssbp2	1322	610	712
Mgat4a	21	20	1
Dmrta1	1	0	1
Ssbp1	564	479	85
Mgat4b	243	129	114
Sod3	1	1	0
Sobp	519	0	519
Sod2	709	652	57
Sod1	930	827	103
Sh3d21	1	1	0
Sh3bp1	1276	7	1269
Sh3bp2	84	13	71
Stard10	44	28	16
Glb1	64	9	55
Stard13	2	0	2
Dbx2	1	1	0
Oprk1	1	1	0
Sh3bp4	68	25	43
Mtif3	116	61	55
Sh3bp5	630	440	190
Mtif2	244	49	195
Pnldc1	1	0	1
Eva1c	34	23	11
Eva1b	24	21	3
Eva1a	6	5	1
Igf2bp3	154	27	127
Igf2bp2	48	12	36
Igf2bp1	117	19	98
Glce	35	11	24
Stambpl1	10	3	7
Gpd1l	71	8	63
Clock	165	33	132
Dynlrb2	2	2	0
Dynlrb1	4718	4064	654
Plbd2	34	17	17
Bcorl1	80	0	80
Trhr	4	0	4
Gle1	546	366	180
Nbeal2	2	0	2
Nbeal1	150	63	87
Txnip	338	280	58
Zbtb11os1	37	36	1
Vstm5	2	2	0
Vstm4	4	4	0
Fam101a	4	2	2
Fam234b	87	6	81
Fam234a	44	11	33
Fam101b	10	3	7
Jund	1047	1034	13
Glg1	319	57	262
Fam102b	38	2	36
Fibp	571	395	176
Fam102a	20	1	19
Trio	140	120	20
Ppp4c	635	521	114
Gldc	33	5	28
Tril	40	40	0
Crebrf	93	5	88
Nanog	2	0	2
Gldn	2	0	2
Fam104a	1197	1081	116
Gatad2a	149	3	146
Junb	256	254	2
Gatad2b	829	550	279
Mpped2	2315	980	1335
Mpped1	607	107	500
Ttc21b	39	0	39
Rgs7bp	93	64	29
Gli1	3	0	3
Gli3	57	0	57
Gli2	16	0	16
Tmed10	724	698	26
Macrod2	697	360	337
Macrod1	33	9	24
Ttc9c	285	130	155
Ttc9b	1433	1393	40
Rbm12b1	31	4	27
Cyp7b1	24	13	11
Rbm12b2	46	9	37
Ficd	21	9	12
Oca2	4	0	4
Dmrtc1a	3	0	3
Rpl36-ps3	228	214	14
Prkrip1	426	310	116
Rlim	209	36	173
Ttc7b	37	10	27
Ero1lb	18	0	18
Trmu	142	68	74
Apex1	1438	1286	152
Trmo	12	9	3
Pfas	34	3	31
Fig4	68	17	51
Echs1	662	617	45
Uqcr10	1719	1577	142
Apex2	78	56	22
Uqcr11	1558	1466	92
Chd1l	23	9	14
Suv39h1	113	35	78
Slc30a10	58	10	48
Cobll1	4	0	4
Irs1	28	4	24
Suv39h2	130	57	73
Sptssa	741	705	36
Fam109a	241	183	58
Sptssb	1	0	1
Irs2	88	70	18
Fam109b	2	1	1
Aldh9a1	50	28	22
Yif1b	417	300	117
