geneId	total	isoform_def	isoform_undef
Tpx2	377	117	260
Nup214	107	86	21
Gpaa1	249	206	43
Nup210	40	2	38
Dclk2	320	85	235
Dclk3	3	2	1
Dclk1	1262	421	841
Hmx3	1	0	1
Cd302	7	7	0
C2cd2	19	13	6
C2cd3	90	35	55
C2cd5	144	22	122
Tsnaxip1	1	1	0
Edn1	3	0	3
Rbpms2	7	5	2
Mccc1os	1	1	0
Vwa8	10	2	8
Rtn4r	67	41	26
Magel2	9	9	0
Brcc3	152	116	36
Vwa1	16	9	7
Vwa7	1	0	1
Arih1	133	22	111
Arih2	101	71	30
Dync2h1	76	12	64
Txlng	192	16	176
B9d1	293	263	30
B9d2	209	202	7
Pdp1	118	37	81
Akr1b10	27	25	2
Brca2	54	17	37
Pdp2	60	1	59
Inpp1	111	90	21
Brca1	47	35	12
Vwc2	5	3	2
F2rl1	2	0	2
F2rl2	1	0	1
Dap3	783	537	246
Khsrp	40	14	26
Derl3	6	3	3
Derl2	175	116	59
Derl1	205	166	39
Azi2	271	130	141
Ralgps2	556	180	376
Ralgps1	312	137	175
Masp1	2	0	2
H2-Ke6	316	286	30
Hspbap1	44	38	6
Pdpr	18	4	14
Lipo1	18	14	4
Pdpn	112	89	23
RP23-332G12.1	1	0	1
Arid2	210	102	108
Calca	4	4	0
Rap1gds1	135	57	78
Jade1	115	23	92
Jade2	2	0	2
Jade3	28	9	19
Nelfcd	183	153	30
Lzic	179	150	29
Ralgds	255	52	203
Xrcc6	105	83	22
Xrcc3	4	3	1
Xrcc2	27	21	6
Xrcc5	157	157	0
Xrcc4	88	66	22
Xrcc1	331	261	70
Ddrgk1	427	422	5
Kndc1	4	1	3
Ndufc1	1978	1760	218
Atoh8	5	2	3
Ndufc2	3491	3480	11
Iqce	55	23	32
Iqcc	80	60	20
Iqcd	8	1	7
Nxph1	123	4	119
Iqcj	53	49	4
Iqcg	10	9	1
Lipt1	21	13	8
Lipt2	82	67	15
Nxph4	24	11	13
Iqck	11	1	10
Nxph3	35	21	14
Nxph2	37	25	12
Mastl	28	17	11
Cald1	592	39	553
Slc50a1	188	160	28
Gm16712	1	1	0
Zar1	3	3	0
Kidins220	503	23	480
Hsdl1	337	241	96
Hsdl2	124	99	25
Mlst8	77	16	61
Hspbp1	387	386	1
Dars	400	357	43
Aurka	166	120	46
Aurkb	117	106	11
Cd1d1	82	43	39
Ndufa1	772	769	3
Ndufa3	432	290	142
Ndufa2	2699	2697	2
Ndufa5	1548	1302	246
Cpxm1	28	27	1
Ndufa4	5830	5748	82
Ndufa7	2834	2746	88
Ndufa6	1604	1589	15
Igfbpl1	10101	9839	262
Ndufa9	688	650	38
Ndufa8	1876	1874	2
Cpxm2	9	7	2
Mast3	138	0	138
Mast4	44	1	43
Mast1	108	43	65
Mast2	202	0	202
Cdc42se1	288	215	73
Calb1	78	70	8
Cdc42se2	557	447	110
Ppme1	365	217	148
Calb2	305	295	10
Ndufb2	24	14	10
Ndufb4	1891	1888	3
Ndufb3	1309	1296	13
Ndufb6	1715	1712	3
Ndufb5	2625	2567	58
Ndufb8	28	10	18
Ndufb7	2297	2295	2
Ndufb9	3421	3416	5
Pax6os1	1	1	0
Cyth2	1680	12	1668
Cyth3	135	31	104
Cyth4	3	3	0
Heatr5b	19	19	0
Heatr5a	9	0	9
Pdyn	3	2	1
Hoxc9	2	1	1
Cyth1	19	0	19
Fam221b	3	0	3
Fam221a	32	31	1
Fzd10	6	6	0
Vsig10l	6	1	5
Pard6b	21	4	17
Cand1	203	135	68
Lsm10	318	220	98
Ss18l1	293	41	252
Pard6a	344	184	160
Lsm11	110	57	53
Pdxk	29	17	12
Lsm12	725	712	13
Cand2	59	16	43
RP23-218E6.1	1	1	0
Tnni3	2	2	0
Tnni2	1	1	0
Lins1	58	25	33
Snd1	151	140	11
Fam222a	45	27	18
Fam222b	99	27	72
Zc3h7b	252	48	204
Cntfr	197	92	105
Zc3h7a	130	70	60
Sncg	1	1	0
Pard6g	282	203	79
Sncb	227	210	17
Glud1	557	472	85
Oaz1	7581	196	7385
Oaz3	1	0	1
Elane	1	1	0
Oaz2	1098	11	1087
Snf8	786	755	31
Rreb1	4	0	4
Daxx	353	248	105
Mthfs	33	4	29
Mthfr	20	1	19
Ptchd1	4	2	2
Ptchd2	18	13	5
Asna1	529	527	2
Nxnl2	3	3	0
Ptchd4	29	13	16
Batf3	15	15	0
Syndig1l	15	7	8
Batf2	1	1	0
Eea1	189	53	136
Tomm40	797	741	56
Tnnc1	3	1	2
Spire2	18	10	8
Golga7b	117	85	32
Spire1	121	5	116
Hsbp1	3071	2991	80
Ahnak	4	0	4
Cntd1	2	2	0
Sytl1	2	1	1
Tomm34	274	241	33
Sytl4	1	0	1
Sytl5	4	3	1
Sytl3	1	0	1
Fhod1	1	1	0
Fhod3	85	77	8
Caskin1	43	19	24
Caskin2	18	12	6
Exosc9	281	261	20
Exosc8	524	489	35
Exosc5	255	233	22
Exosc4	646	602	44
Exosc7	449	418	31
Trip12	217	12	205
Exosc1	329	307	22
Trip13	59	50	9
Utp3	668	667	1
Trip10	17	13	4
Exosc3	140	134	6
Trip11	154	50	104
Exosc2	134	100	34
Utp6	121	46	75
Fam220a	959	177	782
Adat1	50	26	24
Adat2	36	36	0
Adat3	11	0	11
Gnpda1	79	64	15
Adap2	4	0	4
Ctnnbl1	465	460	5
Plcxd3	68	58	10
Gnpda2	170	137	33
Ctdp1	67	55	12
Utrn	15	0	15
Sap30	722	715	7
Zc3h10	108	62	46
Fam189a2	5	3	2
Fam189a1	8	1	7
H3f3aos	8	0	8
Rtkn2	33	17	16
Tubd1	51	47	4
Plcxd2	58	2	56
Pef1	269	169	100
Zc3h18	244	83	161
Tomm22	1802	1758	44
Zc3h15	1494	1294	200
Zc3h14	321	268	53
Tomm20	2548	2462	86
Zc3h13	878	370	508
Pecr	36	24	12
Tubb5	37118	34061	3057
Tubb6	8	6	2
Tubb3	18871	17273	1598
Nipsnap3b	546	528	18
Eef2	11685	10787	898
Arl8b	313	144	169
Arl8a	917	601	316
Hnmt	7	5	2
Tcp11	10	5	5
Dnmt1	343	192	151
Adap1	25	7	18
Arl5c	4	2	2
Hist2h2aa1	195	2	193
Arl5b	200	11	189
Fhl1	231	171	60
Marc2	330	311	19
Fhl2	48	41	7
Fhl4	11	6	5
Daglb	60	45	15
Dbf4	153	103	50
Arl5a	136	36	100
Hist2h2aa2	189	0	189
Snph	21	7	14
Endod1	5	2	3
Gm1141	1	1	0
Peg3	220	26	194
Adam4	2	2	0
Adam9	12	2	10
Adam8	10	0	10
Fhit	3	0	3
Tbc1d22a	59	49	10
Fam227a	41	8	33
Tpd52l1	30	28	2
Tpd52l2	508	432	76
Tbc1d22b	107	3	104
Zbbx	4	2	2
Dagla	5	0	5
Slc7a6os	165	162	3
Ppm1b	228	119	109
Ppm1a	206	160	46
Scnn1a	1	0	1
RP24-259P13.2	2	2	0
Fam228b	16	4	12
Snrk	292	116	176
Gm2a	127	96	31
Elac1	24	17	7
Sap18	2336	2275	61
Elac2	114	12	102
Efr3b	77	6	71
Arl4a	352	309	43
Arl4d	385	304	81
Efr3a	120	37	83
Arl4c	500	0	500
Chadl	74	73	1
Tagln2	132	103	29
Brms1l	60	47	13
Tagln3	3358	3315	43
Slc16a13	35	20	15
Fam229b	132	87	45
Slc16a14	4	3	1
Fam229a	1	0	1
Slc16a11	2	0	2
Agtpbp1	134	27	107
Slc16a10	2	1	1
Ppm1m	43	36	7
Ppm1l	249	100	149
Iqub	1	1	0
Ppm1g	926	673	253
Ppm1f	40	10	30
Ppm1e	93	11	82
Ppm1d	185	176	9
Ppm1k	40	17	23
Ppm1j	4	3	1
Ppm1h	8	5	3
Epm2aip1	176	1	175
Col18a1	9	2	7
Akr1c19	50	49	1
Mir17hg	8	0	8
Slc4a2	26	9	17
Slc4a1	2	2	0
Slc4a4	71	14	57
Slc4a3	139	68	71
Slc4a8	57	30	27
Slc4a7	131	67	64
Prrc1	74	46	28
Marf1	35	12	23
Focad	52	2	50
Akr1c13	6	5	1
Dhrs7b	186	0	186
Chac1	10	8	2
Chac2	54	53	1
Pla1a	2	2	0
Snx4	227	174	53
Snx3	1201	1131	70
Arl11	1	1	0
Snx2	262	262	0
Snx1	200	182	18
Arl10	66	53	13
Arl15	42	8	34
Mapk1ip1	158	107	51
Pemt	24	13	11
Cideb	1	0	1
Snx9	8	7	1
Cidea	3	3	0
Triobp	114	30	84
Snx8	51	37	14
Snx7	41	21	20
Snx6	746	654	92
Snx5	223	162	61
Arl16	206	149	57
Cox8a	5428	5391	37
Snw1	1180	1092	88
Cox8c	1	0	1
Ppip5k1	92	8	84
Ppip5k2	153	13	140
Pelo	204	181	23
Tnnt3	2	0	2
Dbn1	3174	1237	1937
Tnnt1	5	0	5
Camkv	164	97	67
Mark3	356	122	234
Mark4	225	120	105
Mark1	120	41	79
Adad2	1	1	0
Nudt22	80	77	3
Mark2	243	59	184
Nudt21	1371	1267	104
Cox7b	3247	3230	17
Tubg2	115	115	0
Cox7c	5577	5229	348
Tubg1	538	534	4
Uchl3	1296	1288	8
Uchl4	2	2	0
Uchl5	316	152	164
Nudt13	70	35	35
Nudt12	4	1	3
Nudt15	1	1	0
5930422O12Rik	1	1	0
Nudt14	182	172	10
Nudt17	10	9	1
Nudt16	195	102	93
Nudt19	594	577	17
Nudt18	122	96	26
Nudt11	123	96	27
Nudt10	148	129	19
Penk	15	11	4
Kxd1	397	294	103
Laptm5	28	8	20
Cox6c	5026	4986	40
Raver2	15	8	7
Camk4	76	25	51
Raver1	152	49	103
Camk1	374	326	48
Pes1	219	151	68
Tube1	27	18	9
Cox5a	5836	5821	15
Cox5b	3785	3668	117
Runx1	6	0	6
Runx2	1	0	1
Uchl1	5794	5017	777
Pepd	181	176	5
Per2	18	14	4
Per1	59	9	50
Cdc123	733	687	46
Per3	21	0	21
Dbnl	704	497	207
Lrig1	11	0	11
Lrig2	59	4	55
Lrig3	3	2	1
R3hcc1l	48	28	20
Cep104	96	65	31
Pdia3	677	660	17
Sh3d19	31	11	20
Oprl1	71	38	33
Pdia6	1556	1449	107
Pdia4	84	74	10
Pdia5	17	17	0
Lrif1	133	73	60
Cmpk2	23	17	6
Cmpk1	604	588	16
Cep112	58	31	27
Perp	13	10	3
Oprm1	2	0	2
Dbr1	96	81	15
Dhrs11	2	2	0
Dhrs13	162	135	27
Cchcr1	38	18	20
Pi4kb	13	9	4
Pi4ka	119	18	101
Cox20	980	938	42
Cep126	3	2	1
Cep120	84	50	34
Glt8d2	9	8	1
Glt8d1	128	85	43
Nalcn	13	6	7
Cep128	23	19	4
Cdc14b	12	2	10
Cdc14a	69	9	60
Tdrd1	2	0	2
Cox11	161	157	4
Cox14	1387	1323	64
Cox10	148	115	33
Cox19	855	707	148
Cep135	20	0	20
Cox15	21	16	5
Cox16	9	3	6
Cox17	9	0	9
Cep131	109	78	31
Cox18	108	64	44
Tdrd9	1	0	1
Basp1	5936	3966	1970
Tdrd7	15	6	9
Tdrd3	55	21	34
Pou6f2	5	1	4
Naaladl2	1	1	0
Pou6f1	151	14	137
Prrg3	59	1	58
Prrg1	21	10	11
Prrg2	58	18	40
Cep162	75	36	39
Pex2	204	190	14
Pex1	73	34	39
Gsk3b	3321	1227	2094
Notch4	57	24	33
Pex7	76	70	6
Gsk3a	166	116	50
Irf3	223	60	163
Notch1	175	12	163
Pex3	86	55	31
Notch2	2	0	2
Irf1	13	4	9
Desi2	419	260	159
Pex6	153	138	15
Mars2	34	34	0
Irf2	53	11	42
Notch3	30	0	30
Cep152	12	6	6
Pex5	185	116	69
Desi1	283	248	35
Irf7	2	2	0
Irf8	8	5	3
Irf5	3	3	0
Irf9	19	4	15
Mgat5b	177	76	101
Mat2a	1367	958	409
Dmrtb1	42	39	3
Cep170	716	221	495
Irgq	167	16	151
Cep164	313	295	18
Mat2b	273	237	36
Pard3b	19	0	19
Ssbp4	382	338	44
Mgat4c	48	21	27
Ssbp3	741	276	465
Dmrta2	180	96	84
Ssbp2	1337	984	353
Mgat4a	23	3	20
Dmrta1	1	0	1
Ssbp1	590	496	94
Mgat4b	252	214	38
Sod3	1	1	0
Sobp	531	143	388
Sod2	714	691	23
Sod1	960	951	9
Sh3d21	1	1	0
Sh3bp1	1294	12	1282
Sh3bp2	89	0	89
Stard10	44	30	14
Glb1	40	22	18
Stard13	2	0	2
Dbx2	1	1	0
Oprk1	1	0	1
Sh3bp4	76	68	8
Mtif3	117	79	38
Sh3bp5	657	481	176
Mtif2	252	100	152
Pnldc1	1	1	0
Eva1c	34	26	8
Eva1b	26	25	1
Eva1a	6	5	1
Igf2bp3	191	119	72
Igf2bp2	57	13	44
Igf2bp1	128	62	66
Glce	33	13	20
Stambpl1	10	6	4
Gpd1l	72	15	57
Clock	173	88	85
Dynlrb2	3	3	0
Dynlrb1	4833	4341	492
Plbd2	34	20	14
Bcorl1	86	17	69
Trhr	4	0	4
Gle1	571	483	88
Nbeal2	2	0	2
Nbeal1	166	81	85
Txnip	385	133	252
Zbtb11os1	37	37	0
Vstm5	2	2	0
Vstm4	4	4	0
Fam101a	4	2	2
Fam234b	94	20	74
Fam234a	43	32	11
Fam101b	12	4	8
Jund	1066	1063	3
Glg1	335	103	232
Fam102b	41	0	41
Fibp	598	541	57
Fam102a	22	5	17
Trio	148	1	147
Ppp4c	630	462	168
Gldc	39	36	3
Tril	42	42	0
Crebrf	94	32	62
Nanog	2	0	2
Gldn	2	2	0
Fam104a	1214	1168	46
Gatad2a	168	18	150
Junb	262	0	262
Gatad2b	861	230	631
Mpped2	2502	2087	415
Mpped1	693	158	535
Ttc21b	40	5	35
Rgs7bp	96	70	26
Gli1	3	2	1
Gli3	55	1	54
Gli2	15	0	15
Tmed10	761	640	121
Macrod2	487	45	442
Macrod1	33	33	0
Ttc9c	296	152	144
Ttc9b	1491	1486	5
Rbm12b1	34	11	23
Cyp7b1	22	21	1
Rbm12b2	54	22	32
Ficd	21	11	10
Oca2	4	0	4
Dmrtc1a	2	0	2
Rpl36-ps3	145	143	2
Prkrip1	442	408	34
Rlim	214	99	115
Ttc7b	35	17	18
Ero1lb	22	9	13
Trmu	145	136	9
Apex1	1454	1297	157
Trmo	13	12	1
Pfas	31	6	25
Fig4	76	68	8
Echs1	663	634	29
Uqcr10	2013	1791	222
Apex2	77	57	20
Uqcr11	2028	1960	68
Chd1l	22	21	1
Suv39h1	118	58	60
Slc30a10	57	29	28
Cobll1	5	0	5
Irs1	35	5	30
Suv39h2	139	113	26
Sptssa	747	716	31
Fam109a	247	204	43
Sptssb	1	0	1
Irs2	88	70	18
Fam109b	2	1	1
Aldh9a1	49	43	6
Yif1b	429	332	97
Yif1a	267	267	0
Rangap1	593	364	229
Figf	1	1	0
Fign	54	14	40
Rprd1a	147	50	97
Gria4	67	7	60
Rprd1b	176	70	106
Gria3	53	10	43
Gria2	1708	317	1391
Gria1	243	78	165
2810403A07Rik	168	67	101
Glo1	699	650	49
Glmn	110	48	62
Glmp	142	131	11
Hopx	69	67	2
Ajuba	26	22	4
Crebzf	114	46	68
Efhb	8	2	6
Stxbp5l	69	42	27
Uckl1	145	132	13
Rln1	31	30	1
Erich5	1	1	0
Erich3	6	4	2
Ppp5c	478	408	70
Erich1	236	224	12
Erich2	7	5	2
Sord	53	49	4
Skp1a	1031	675	356
Fam105a	13	9	4
Rasl11b	92	76	16
Grid2	8	1	7
Rasl11a	52	50	2
Srbd1	101	93	8
Golt1b	52	15	37
Grid1	16	2	14
Stoml1	295	247	48
Stoml2	673	614	59
Ogfrl1	122	71	51
Ppp6c	286	223	63
Sos2	37	3	34
Sos1	86	31	55
Col15a1	4	1	3
Rint1	148	77	71
Hs3st4	22	0	22
Ubash3b	124	58	66
Cd59a	3	3	0
Hs3st1	129	110	19
Cd59b	5	5	0
Hs3st2	10	5	5
Gls2	2	2	0
Hs3st5	18	12	6
Hs3st6	2	0	2
Fam107a	2	0	2
Fam107b	301	10	291
Pfkl	276	274	2
Glrb	46	23	23
Txnl1	1091	1078	13
Pfkm	243	170	73
Pfkp	42	15	27
Irx1	1	1	0
Hnrnpul2	286	196	90
Hnrnpul1	456	151	305
Dcdc2b	4	2	2
Irx3	1	1	0
Dcdc2a	2	1	1
Rasl10b	42	9	33
Sox3	28	28	0
Sox2	900	899	1
Rfesd	124	116	8
Sox1	147	147	0
Sox9	364	55	309
Sox8	77	22	55
Sox6	138	19	119
Sox5	389	194	195
Sox4	11228	11209	19
Mipol1	17	0	17
Apela	2	2	0
Glrx	125	104	21
Dcp1a	23	4	19
Dcp1b	93	59	34
Cttnbp2	955	580	375
Cant1	138	59	79
Ncaph2	350	238	112
Pfn4	5	4	1
Pfn1	1026	982	44
Pfn3	1	1	0
Pfn2	3514	3141	373
Pola2	89	82	7
Pola1	51	42	9
Gm996	6	0	6
Dynlt1c	835	388	447
Dynlt1b	382	207	175
Dynlt1a	529	382	147
Ocln	2	1	1
Dynlt1f	725	311	414
Saraf	882	830	52
Slc5a3	39	0	39
Lca5l	13	0	13
Slc5a5	7	6	1
Fis1	1767	1748	19
Gltp	106	93	13
Slc5a6	28	17	11
Slc5a8	1	0	1
Kremen2	5	4	1
Kremen1	5	3	2
Tollip	148	85	63
Mllt11	5906	5575	331
Mllt10	443	187	256
Grik5	118	14	104
Grik2	54	10	44
Grik1	4	1	3
Grik4	27	4	23
Grik3	42	1	41
Hars2	123	92	31
Glul	446	387	59
March4	32	9	23
Dcp2	88	64	24
March3	5	0	5
March6	188	33	155
March5	932	888	44
March8	119	23	96
March7	436	232	204
March9	110	59	51
Dyrk1a	109	3	106
Mkrn3	68	68	0
Dyrk1b	68	29	39
Prorsd1	63	54	9
Mkrn2	204	137	67
Mkrn1	1405	1148	257
Krt20	1	1	0
March2	358	299	59
March1	103	9	94
Cntrl	113	14	99
Gm4950	9	9	0
Nmrk1	26	19	7
Incenp	201	197	4
Ncapd2	198	187	11
Ncapd3	144	3	141
Srsf11	2897	924	1973
Srsf12	62	45	17
Srsf10	1047	604	443
RP24-236C17.2	5	2	3
Ttbk2	89	0	89
Rasl2-9	1	1	0
Ttbk1	42	23	19
Plscr1	7	6	1
Dcps	437	430	7
Plscr4	4	1	3
Plscr3	198	141	57
Zc3hav1l	43	23	20
Ncapg2	30	11	19
Cfap126	3	2	1
Grin1	61	6	55
Dpysl2	587	36	551
Dpysl3	6329	4974	1355
Dpysl4	298	194	104
Grip1	115	7	108
Dpysl5	1122	170	952
Krt17	1	1	0
Noxo1	7	1	6
Grina	791	688	103
Krt12	3	3	0
Krt10	358	350	8
Lrpprc	63	49	14
Srgap1	238	3	235
Srgap2	321	24	297
Polg2	53	35	18
Srgap3	206	2	204
Ocrl	129	40	89
Tmod1	7	4	3
Pcid2	152	132	20
Prune	119	84	35
Tmod2	651	288	363
Tmod3	190	154	36
Grip2	19	1	18
Pkmyt1	88	88	0
Iscu	471	430	41
Cybrd1	21	6	15
Slc52a2	81	78	3
Tsc2	119	36	83
Tsc1	174	17	157
Ccnyl1	17	0	17
H1foo	1	1	0
Krt79	2	2	0
Fiz1	316	215	101
Olig2	79	45	34
Olig1	122	122	0
Krt73	3	3	0
Pcif1	559	464	95
Metrnl	12	12	0
Pou5f2	31	31	0
Fyco1	81	59	22
Cfap100	8	6	2
Cntln	148	18	130
Cntn4	5	1	4
Cntn2	1012	22	990
Dctd	82	49	33
Cntn1	50	9	41
Cntn6	6	1	5
Cntn5	13	1	12
Auts2	3022	54	2968
Oxld1	96	78	18
Tsfm	348	329	19
Fdft1	946	447	499
Hpdl	1	1	0
Gadd45gip1	694	685	9
Angpt1	33	28	5
Angpt2	6	2	4
Pold2	277	277	0
Pold1	112	80	32
Hpca	53	35	18
Pold4	169	165	4
Pold3	182	146	36
S100pbp	65	18	47
Pole3	486	415	71
Spen	313	43	270
Pole2	32	29	3
Etaa1os	9	8	1
Pole4	476	430	46
Spg7	167	137	30
Gm16503	2	2	0
Tshr	2	1	1
Ptpn18	21	17	4
Ptpn11	330	56	274
Ptpn12	71	49	22
Ptpn13	13	10	3
Ptpn14	4	0	4
Smug1	44	16	28
A430046D13Rik	23	3	20
Sardh	3	1	2
Ptpn22	1	1	0
Speg	38	20	18
Ptpn23	102	67	35
Dcxr	50	50	0
Ptpn21	10	0	10
Marcks	3486	1346	2140
Spi1	14	14	0
Eepd1	58	57	1
Commd8	444	387	57
Commd9	561	547	14
Hpgd	4	4	0
Tnrc18	293	111	182
Tsix	8	0	8
Isl1	148	119	29
Wipf3	45	6	39
Lpgat1	223	53	170
Wipf2	100	33	67
Arhgap5	291	8	283
Isl2	1	1	0
Wipf1	7	2	5
Arhgap4	2	0	2
Gmds	134	133	1
Arhgap1	161	66	95
Tubgcp2	205	55	150
Arhgap9	3	1	2
Arhgap8	2	0	2
Tex29	7	4	3
Ncstn	85	23	62
Tex26	3	1	2
Tslp	1	1	0
Tex22	2	0	2
Rpl7a-ps5	134	117	17
Rpl7a-ps3	3	3	0
Man2c1os	8	4	4
Gmfb	313	5	308
Gmfg	4	4	0
Tex30	219	202	17
L3hypdh	85	17	68
Tsku	6	1	5
Islr	6	1	5
Snx19	38	14	24
Cdyl2	24	18	6
Snx18	127	73	54
Snx15	192	182	10
Snx14	30	4	26
Snx17	612	553	59
Jkamp	814	692	122
Snx16	336	262	74
Tnfrsf4	2	1	1
Gmip	133	59	74
Ddb1	619	538	81
Ddb2	36	15	21
Clec4a1	2	1	1
Adcy3	22	1	21
RP23-223O9.2	1	1	0
Snx22	6	4	2
Snx21	252	178	74
Adcy1	47	0	47
Snx24	33	23	10
Adcy2	11	10	1
Adcy7	1	0	1
Ispd	18	11	7
Adcy5	52	29	23
Snx20	12	2	10
Adcy6	36	0	36
Snx29	66	44	22
Adcy9	20	3	17
Rmi2	25	5	20
Armc2	54	28	26
Armc1	624	524	100
Gpat4	292	214	78
Rmi1	83	70	13
Armc3	3	3	0
Snx25	8	0	8
Armc6	269	257	12
Snx27	356	186	170
Armc5	54	28	26
Myzap	2	0	2
Tex10	99	55	44
Pcgf1	114	0	114
Aspdh	7	0	7
Dda1	1217	1076	141
Lhfpl3	7	0	7
Lhfpl2	22	9	13
Lhfpl5	27	27	0
Lhfpl4	299	7	292
Snx33	8	2	6
Armc8	181	84	97
Armc7	42	30	12
Snx32	175	172	3
Armc9	42	5	37
Snx31	1	0	1
Snx30	38	20	18
Chrdl1	3	0	3
Cyp4x1os	2	1	1
Odc1	1347	960	387
Tsr3	401	390	11
Pcgf6	109	95	14
Fam110a	379	87	292
Pcgf3	255	55	200
Fam110b	693	448	245
Pbdc1	452	414	38
Pcgf2	405	3	402
Pcgf5	11	9	2
Ormdl1	58	1	57
Commd4	700	628	72
Commd5	137	118	19
Spp1	6	6	0
Commd6	416	411	5
Commd7	535	489	46
Commd1	11	0	11
Commd2	581	554	27
Commd3	1549	1456	93
Ormdl2	112	105	7
Crispld2	1	0	1
Ormdl3	480	437	43
Crispld1	2	1	1
Sephs2	176	176	0
Sephs1	230	151	79
P2ry13	2	0	2
P2ry12	10	6	4
Fam111a	84	40	44
P2ry14	10	3	7
Pxdc1	31	28	3
Snx11	172	133	39
Tsr2	165	127	38
Syvn1	62	6	56
Snx10	428	277	151
Tsr1	119	56	63
Tspo	56	56	0
Snx13	36	6	30
Snx12	190	136	54
Nab1	57	31	26
Nab2	15	10	5
Cse1l	167	54	113
Naaa	25	15	10
Rabggta	148	102	46
Rabggtb	308	278	30
Nup160	36	17	19
Fitm2	34	17	17
Pygo2	70	31	39
Pygo1	149	26	123
Rims1	40	4	36
Rims2	63	11	52
Rims3	26	8	18
Rims4	22	3	19
Ist1	216	152	64
Egfr	18	4	14
Nup155	41	11	30
Pmaip1	18	10	8
Nup153	74	36	38
Malsu1	394	382	12
Spop	488	374	114
Hprt	187	179	8
Jarid2	168	18	150
Naca	9899	9674	225
Nup188	61	52	9
Hpse	1	0	1
Pgk1	1493	1432	61
Nae1	425	344	81
Sprn	16	7	9
Scube3	14	5	9
Scube1	56	1	55
Hps1	80	50	30
Odf2	278	71	207
Gmnn	261	232	29
Hps5	33	7	26
Hps6	7	7	0
Hps3	31	7	24
Hps4	108	51	57
Filip1l	18	10	8
Krt222	3	3	0
Pphln1	177	71	106
Isy1	52	0	52
Ilkap	804	734	70
Col16a1	8	3	5
Etohi1	8	8	0
Fam117b	168	50	118
Sptb	5	1	4
Fam117a	6	4	2
Pgm3	151	130	21
Pgk1-rs7	49	3	46
Pgm2	77	62	15
Pgm5	1	0	1
Yaf2	429	410	19
Pgm1	76	75	1
Anxa11	1	0	1
Gmps	371	284	87
Ddi2	28	0	28
Gmpr	87	63	24
Sar1b	756	742	14
Fam118a	80	46	34
Sar1a	740	603	137
Fam118b	383	282	101
Plag1	7	2	5
Naf1	55	21	34
Nadk	307	208	99
Aph1a	280	194	86
Aph1b	122	55	67
Aph1c	24	21	3
Gm3550	24	22	2
Tubgcp6	23	2	21
Tubgcp5	75	14	61
Tubgcp4	140	22	118
Tubgcp3	95	53	42
Aldh8a1	1	0	1
Naga	53	45	8
Zmiz2	415	0	415
Zmiz1	544	77	467
Nagk	417	244	173
Pi15	2	0	2
Rmst	119	17	102
Pi16	12	9	3
Wipi2	359	202	157
U2af1l4	652	515	137
Wipi1	57	25	32
Mfap4	399	305	94
Mfap5	4	1	3
Apoa1bp	847	836	11
Mfap2	1117	922	195
Mfap3	287	110	177
Tnpo3	433	168	265
Tnpo2	164	28	136
Tnpo1	174	33	141
RP24-402O2.2	2	2	0
Khdrbs1	2099	1470	629
Nup133	99	84	15
Khdrbs3	230	104	126
Spock1	58	0	58
Khdrbs2	472	382	90
Spock2	76	19	57
Spock3	5	4	1
Ufsp2	182	129	53
Pgls	1611	1537	74
Ufsp1	46	46	0
Tiam1	51	1	50
Tiam2	279	14	265
Ginm1	103	54	49
Pih1d2	14	6	8
Pih1d1	370	295	75
Ei24	488	412	76
Sowahc	69	69	0
Dcaf12l2	1	1	0
Dcaf12l1	73	41	32
Sowaha	18	18	0
Pgs1	205	158	47
Nup107	64	29	35
Gtpbp10	51	21	30
Gskip	55	34	21
Tial1	414	282	132
Egr1	269	28	241
Egr2	3	1	2
Egr4	7	2	5
Adck1	87	70	17
Adck2	32	19	13
Adck5	172	139	33
Adck3	10	7	3
Adck4	95	71	24
Rhbdf2	2	1	1
Rpap3	178	178	0
Cyp27a1	1	1	0
Rpap2	105	76	29
Rpap1	62	15	47
Rhbdf1	24	13	11
Trnau1ap	574	522	52
4931409K22Rik	5	3	2
Ddr2	3	0	3
Caml	487	467	20
Caly	307	288	19
Mettl11b	1	1	0
Calu	263	143	120
Calr	2716	2204	512
Slc6a1	105	11	94
Rpain	240	218	22
Slc6a6	330	191	139
Cap1	48	30	18
Slc6a8	245	8	237
Slc6a9	10	2	8
Matn4	5	0	5
Matn2	1	1	0
Rhbdd1	14	5	9
Rhbdd2	107	75	32
Rhbdd3	87	57	30
Dot1l	185	62	123
Fjx1	256	256	0
Ddr1	262	102	160
Yap1	33	8	25
Zfp955a	8	5	3
Zfp955b	61	59	2
Itch	231	114	117
Gins2	177	166	11
Gins1	157	154	3
Gins4	296	295	1
Gins3	34	24	10
Canx	729	383	346
Arhgap11a	31	5	26
Grhl1	1	0	1
Cap2	69	53	16
Car3	34	22	12
Car2	54	40	14
Car1	1	0	1
Pwwp2a	126	45	81
Racgap1	355	241	114
Ttc1	477	442	35
Capg	10	4	6
Nanp	23	0	23
Ttc9	22	18	4
Ttc8	37	29	8
Ttc7	4	1	3
Ttc5	180	175	5
Ttc4	439	266	173
Ttc3	6145	1954	4191
Pwwp2b	8	7	1
Nans	659	640	19
Prtn3	72	72	0
Ttf2	28	12	16
Ttf1	84	11	73
Srd5a3	52	41	11
Srd5a1	50	44	6
